x,J0,J1 
-494.2,-0.035283408115919254012158422298236745570490124067174078609211,0.006613155786414299890980000379052946348814189390935996106321 
-494.1,-0.035767406893685146921426664169170152227444737409545769101200,0.003058631884098407575721679909358248186275522973890654661379 
-494.0,-0.035894091361218334630958658940784282186041224985509424839062,-0.000527175291304976290940445407331164716885135020201778906082 
-493.9,-0.035662123275418117977363177723897981395506741151647701155650,-0.004108440539210473413865458654147272577681670912794792724254 
-493.8,-0.035073747993446472848612002120162014257290574271933691943065,-0.007649376791886118794990620971901346694771889252714666957351 
-493.7,-0.034134772761419990318291247274021745968292743437122745138110,-0.011114592725069078905649308094688336124673170037903031300674 
-493.6,-0.032854509406468138029737458361136135942124201815372618822403,-0.014469446486530935534132461330508897964692517293033979871929 
-493.5,-0.031245681997597983658406604152815854480141443857410474875188,-0.017680392007196557066618124658882101892661530956351434117905 
-493.4,-0.029324300390966975986334633800178287364494112934168262699276,-0.020715314432822724836733459627664856943293563515229726280888 
-493.3,-0.027109500916248694974689905622017301292958725188594861071318,-0.023543851322253159672889238667242795986806732169052835037516 
-493.2,-0.024623355789371595463090448783345796944168770877594585539447,-0.026137696399813137034172891144386027480950126273656805135123 
-493.1,-0.021890653149731711377869657383184394401553127852262569912916,-0.028470882823081903663865599482986102495426994735565095219716 
-493.0,-0.018938649913898045016461618818956831604641167464040352218822,-0.030520043131355708371028874963909839473132428279163505052608 
-492.9,-0.015796799909903178063260894098905861450786338691905186451232,-0.032264643272555417140566245246691069921496696042531787223711 
-492.8,-0.012496460003718422034679657148714794741665343043175857044745,-0.033687188364823522698768725778517136430115576211067095467886 
-492.7,-0.009070577149974419903284584476053198428860975914148834709124,-0.034773398131018240248597061253397494977677705187827797058765 
-492.6,-0.005553359490196103329660573143527135318721489573491475817156,-0.035512350246934602084381825895492181878105427344363812688403 
-492.5,-0.001979934781858750180192904691167952777268380642224479544324,-0.035896590164344317887679732264911946284624425312910183144794 
-492.4,0.001614000431165903013699519178178310252316694726070520478709,-0.035922206304651075953404956309527114413538965987150172067477 
-492.3,0.005192537402996258458754360146892723875661955314250641871006,-0.035588869864764377309091348534686726654331543267928595307272 
-492.2,0.008719913962966859064325524339663169874591755842739562416200,-0.034899838830249766327717769097336658965696069882103059470172 
-492.1,0.012160871901065448278644641446126949185338747845935356152956,-0.033861926148386169462072646182674833020166297420082218679959 
-492.0,0.015481009390132129443216351993350295700941753955057833703606,-0.032485432371879834128897205153487913181535433898228579436210 
-491.9,0.018647124922241063752236139791776751947258089818808954995860,-0.030784043439070748234694637967476954327343842474566663604966 
-491.8,0.021627549320763480798485964522124003166476832164074693687300,-0.028774694604972666949904930596831214993259919406775577718075 
-491.7,0.024392462508065059926227690034211941994271665968350218972755,-0.026477401875928266528956826843344237019221598337549375895496 
-491.6,0.026914191860444321591664357170785882382609417590402782942600,-0.023915062625652637753614537955484857061687557565212202011227 
-491.5,0.029167489165262916171070311319094483112444557147311041615189,-0.021113227378731172020252007453643036315495011573357076879035 
-491.4,0.031129783408428013976435466098475276175021796282767797089181,-0.018099845036147928267727145358885929430571522226460406366078 
-491.3,0.032781406861336993225654580759700263440110816908253303318325,-0.014904984083260894262576358374242050129046711446211388966872 
-491.2,0.034105792202683275482466290571518430487027044163538964139855,-0.011560532561150201646371035376633774378887795278214247299182 
-491.1,0.035089638699493773431032702756346473958530611164899179592017,-0.008099879795035921000495626357501973219198919920069962430952 
-491.0,0.035723045780540101130454769552636454097548675085593061709939,-0.004557583056361838005891889944403270601539683410264829152241 
-490.9,0.035999612660756124440898998612360815968702258397669546824207,-0.000969022486336925038387080741340750521079534925536115843955 
-490.8,0.035916503014254585542732458588186267924218559435911866103033,0.002629952273300168746786935336040988841736374382811817764552 
-490.7,0.035474474042581151791039576848763280147367862267477742597864,0.006203380212961973049041287753952679171084478626398163665554 
-490.6,0.034677869640489580965779691403255767154374141607171657661313,0.009715548273689770877426367283796717535713132604059919799114 
-490.5,0.033534577720214371452150849897303116613238722047456230172888,0.013131348261201571701364896870284372955401819764120028291763 
-490.4,0.032055952113373712816925345239356932973638023761098899828857,0.016416627788578727021006580846694527702034110275909878910888 
-490.3,0.030256699823676833679411863907628609612084087666943896340702,0.019538531739600793899743545980311739160477271278741054658806 
-490.2,0.028154734749997414647489479680852616391745215994501425084375,0.022465830838744714214543607966440942899866280225249833784648 
-490.1,0.025770999334645806567184524823223624491331021248461920676763,0.025169234042003743828851106616526482621027692721531424375687 
-490.0,0.023129255912474954375402320357415969104110457531506667571167,0.027621681623680385138375096599105097253616540673346328001938 
-489.9,0.020255849839579654929238838148806009747761245044189281568840,0.029798616026563796835096044202566842519602301667818622907018 
-489.8,0.017179446762763538052008007163571606008708051017045007653446,0.031678227764501065513072493107282005544993884349534751884525 
-489.7,0.013930746649826740491036366198451309170566275831205264895078,0.033241673915105023503002044099756033055211455191505597444518 
-489.6,0.010542177433478033768354414238980737394260077232646882370695,0.034473267013729100029436499488757348503749381604375155339685 
-489.5,0.007047571325967108622013135365572556470969948739300573828912,0.035360632455155251951605714400389598226639410766137034626650 
-489.4,0.003481827035318644590086390747902431527212982998002187671604,0.035894832823737924971577512918603416100352156079590018092661 
-489.3,-0.000119438744413055124500017832925797150008835177877959043073,0.036070457902888567145578955768965489870986317456014556960133 
-489.2,-0.003720247088582580320465589455800406648811214876207756978332,0.035885679457475810159936007478235263322470341648403600320892 
-489.1,-0.007284616289685670947812952194043835887965980728949179315092,0.035342270234534340332368335944554831275554719641481415165045 
-489.0,-0.010776921406364722534999901651938063744329978151443899436976,0.034445586985107089506263369230834626339255544252349999762540 
-488.9,-0.014162250320921187711477902938347797202190017764334093780813,0.033204517669520263437413064059341777974196798072105843292704 
-488.8,-0.017406752746722659090560643090282031659066673089719415322451,0.031631393366317323015408005419495317809735840302105427552091 
-488.7,-0.020477978696612610857985506376434104455234896688716193006217,0.029741865757879509839070508601609699669992213829306944914663 
-488.6,-0.023345203028027624841600984299022126719607615010208443311337,0.027554751409910510983381076925560736865678679280065194096351 
-488.5,-0.025979732818962393841358778218973003656909307819336334488065,0.025091844394020763980965076885838233859732955338580707812674 
-488.4,-0.028355194499820504388503992428846645376058802157414254413818,0.022377699119292211881916376357736504102466506162025793458917 
-488.3,-0.030447797867847922221739167540204656838354985090180422960987,0.019439385536769857369920165776146923809005741148106262746475 
-488.2,-0.032236574341257482253904646902188245750898688647279379091173,0.016306219157330068227736836986619194160816677678284355110420 
-488.1,-0.033703587067020051660745228217502816092834898684550171245448,0.013009468575549930536250672297852900200843740910596504630738 
-488.0,-0.034834110777060094404477680261983633758038800182665951820418,0.009582043417522245774443919866802347951261741256851704062420 
-487.9,-0.035616779589449534874913976989507295633568419969240203473330,0.006058165826770054589974234083258248881928435204952869037996 
-487.8,-0.036043701271132161883768854590289646667206835072732125918861,0.002473028767546297742424042374367468159573608599161742547615 
-487.7,-0.036110536813538096919062709581078086241555919814822896673998,-0.001137555442798019285496592717292737795571579981932755738926 
-487.6,-0.035816544518821408287195674007358232861483887508131330306472,-0.004737512862359672543978129388324923266047952821234630195537 
-487.5,-0.035164588148915062676263238961121658525942969178630777900969,-0.008290868340844673785478773464757472377372806479828420234391 
-487.4,-0.034161109048605822837439503161881768716231299095862132015966,-0.011762105022458719588363856883402234841383912056987639120850 
-487.3,-0.032816062513801015903478673806843222265671887572016217620366,-0.015116519343027505689849833592139784279926808876525705209374 
-487.2,-0.031142819033492565993169803167343268367084390667299404760618,-0.018320567973134517963615925528007147936251930738438814334643 
-487.1,-0.029158031385050162630452249829016415745615260864231523339490,-0.021342203238814744470652784463732457046709054684567860445015 
-487.0,-0.026881468903885068478192150126520646328227344160841717165810,-0.024151193665768055501289535171177895224849399088106441816716 
-486.9,-0.024335820576805375188891894176083513092302783540987350206739,-0.026719426441019509438575206232672261711226190938576972911809 
-486.8,-0.021546468920249516149552730944765860172600787814942380774550,-0.029021188765983944468570719835353677108443316316412132359176 
-486.7,-0.018541236896917894186253570273213545947279850552792417178129,-0.031033425285196572381365647840669980354550639539445951984366 
-486.6,-0.015350110394197474703729099662772139512237481117497722447625,-0.032735969013454687211708816304530122006089568015192209062681 
-486.5,-0.012004939032489831632748538463889962157179849216835915139149,-0.034111743448400821753517590982053991699403814791336233293119 
-486.4,-0.008539118288658961929467067980041737456977219967820475577298,-0.035146933843029205585716301623319693245447937232850946556272 
-486.3,-0.004987256107136133925828082705438828530650424180624998318388,-0.035831125920347650480083465851210204324433645532733080945847 
-486.2,-0.001384827326877208455813923550391065164775179087004879521068,-0.036157410637405044578795128505467999196004911167049647506199 
-486.1,0.002232180625198629050646183141786994619222904783236419686149,-0.036122453944856731574271300723469132866374399948400986790186 
-486.0,0.005827627235681190312031011807380708319239256865231391779286,-0.035726530837802042481044441765398348619736233946988088843281 
-485.9,0.009365580009807626297617948972442246820762576018788253316458,-0.034973523350299380076305476160676533699445323225876138245874 
-485.8,0.012810673572258595805398514747240311142640956990580207880009,-0.033870882506182020282116105023594390638491998217024065415830 
-485.7,0.016128463174890125166334264873174016449660464153585632493183,-0.032429554598963509882229456201598818157441834443277685014048 
-485.6,0.019285769077829002985437329879774198471383972736893768211934,-0.030663872530136305277235525455669965215409661996311280910021 
-485.5,0.022251008360829753821345988046177730673092922771095045953160,-0.028591413284467952811369639094652954265282360236387106773645 
-485.4,0.024994510846684912723415669401679332862691337091092231891979,-0.026232822959493850213268266478602477941797703382743700593667 
-485.3,0.027488815976556581035301844935373874534293628547657028490561,-0.023611611090908901504538623088451823352191954076555930351051 
-485.2,0.029708947666783359001124988824646201360970539687368993699206,-0.020753916322726743992147554822550805076683458584377808399594 
-485.1,0.031632664396123819146095376850149403865601535087188972556717,-0.017688245757831812377249160098681751225647354156337995984579 
-485.0,0.033240682019339432674994105679388618735037017358902838366889,-0.014445190588026745732973695274596511961606856314146354533936 
-484.9,0.034516867075034430234433034019220547552488070931437606291641,-0.011057120840237994950980518740815806429027367882431056081577 
-484.8,0.035448398650044566595175645151202806733257278819079318629906,-0.007557862284806833458726481035983014313762046866612976163649 
-484.7,0.036025897176464278032857892591825805753974199123090816352039,-0.003982358730664446127082911772844102063459100952754383954071 
-484.6,0.036243518867490696993302677657088849411273098469094028267951,-0.000366323078874765743508948987210518076792903748824926688621 
-484.5,0.036099014841348411698115834980042649161915005678588021853388,0.003254119380945114889455792932126217974242331924645150615795 
-484.4,0.035593754335215175406617951441216335996487944011079030631764,0.006842791868586137539998117402905806907245139231810788456005 
-484.3,0.034732711769774086041057808100631649513413371122210292485339,0.010363827600202326227743656957660268526365965395778851568022 
-484.2,0.033524417786189006831773953099649885746884372145692711002609,0.013782028252242533953259811035905995345326763339918371550319 
-484.1,0.031980874737328738019739972270060666303226945109997250971237,0.017063215819803543411700872685671455623940349672271277788147 
-484.0,0.030117437470353905717674312568874682334421998716947947194071,0.020174574352115250937630638392284327915561356226502761271703 
-483.9,0.027952660584777557947597992097305899231708395632992307578703,0.023084978148294233166610665145987971953377919006525524231832 
-483.8,0.025508113685347018410236279767485470283648963417711257389228,0.025765303131090836209015211319254778973885721116698780696987 
-483.7,0.022808166469218412532795277244563004771933613225695307911033,0.028188718283769237182242475237189579919650844555874340188438 
-483.6,0.019879745788704533236858371773451666536155396556747392769231,0.030330954233833630027794807876836911519660174912190131381910 
-483.5,0.016752067111351785190642423991274869954040669886377447541083,0.032170546295069006607075874303386929582263064359104682494026 
-483.4,0.013456343055435819699944256996161810543197295186107966656787,0.033689049534032165762642794615879889968264847900336860743083 
-483.3,0.010025471908591778001433153554796603564026300994799623692993,0.034871223706168433462876562360948527941213646294644911155485 
-483.2,0.006493709237913768815547166104974931132444824051563104800278,0.035705186207358899062516055939905699507240801612963052159339 
-483.1,0.002896325869458664551567352284030979842810977627086683336392,0.036182531505922245602525843474582529677973529724531314853059 
-483.0,-0.000730744348029614004520531252382166797855467095187096154386,0.036298415854718579378588379775634232519893440916629896822229 
-482.9,-0.004351263477571975287485653058706103411481689052462730880724,0.036051606429689568799181437998870855843205136091652782620924 
-482.8,-0.007929051541319714324669903925052566102267627109080662269406,0.035444494396457974393672521640520467175785972837031948081298 
-482.7,-0.011428348063723523621544803936508350149659755697471395831680,0.034483071766951911913313167097333939303880615961297852979652 
-482.6,-0.014814169497685023074974425757138091446413220714869481198986,0.033176872269815329920355488149684842751816779894242513397175 
-482.5,-0.018052658961260822343489250252932476587467815425361925239937,0.031538876818001320671936241953504127173144843580041862945781 
-482.4,-0.021111424788585607193299123843965498532815292504742887679412,0.029585384510824982104447079002714221671221236487051431162524 
-482.3,-0.023959864509729760569274264270802853060289997065006775572643,0.027335850452340334743339834958169018873848755824583359217345 
-482.2,-0.026569471019106187592176040289005987240237978710284579272027,0.024812691999756114664026863275194880474762290658882698818343 
-482.1,-0.028914117869349439688580167192038578276993734237693230279575,0.022041065371399519178579875353175463808770982882409583219704 
-482.0,-0.030970320835542912673598175961623789358810591646839632021344,0.019048614840316331763860280264406494790248436648632127052540 
-481.9,-0.032717473131195239953925564353048120114870823135300539535523,0.015865197013992799001888847598726762307342051874653475785852 
-481.8,-0.034138051920107491629669717127690516160863884050015732356129,0.012522582950152714755756755690045785861763591553259478040187 
-481.7,-0.035217794054608460838585231873483263090580427687656945819795,0.009054141080624451982268841113536956076136717472389077415622 
-481.6,-0.035945839277709894034891862970862325325687267819707273148353,0.005494504107662775214141474421911519964143365737158588796870 
-481.5,-0.036314839451482903691331204560315623217285455463655973578090,0.001879223197920593153156146811519239720733944138853369186447 
-481.4,-0.036321032713139643870512259868303389817779050585629609146833,-0.001755587073117048971365044348854988721596265891318014478681 
-481.3,-0.035964281810534388648704627244899241568699500654527563800114,-0.005373609480282562832433254242309215865919677299816939131138 
-481.2,-0.035248076226578097823255261117879079801618147302123330242965,-0.008938687007776071303638978056930051637987398870237068104315 
-481.1,-0.034179498063816884196762867378140191203279692841565061056666,-0.012415184182701968381580243623109729088993208248088134101027 
-481.0,-0.032769152022543537266165405972459190131494850926158591201291,-0.015768343272167941249423021024247740615453330488332364510839 
-480.9,-0.031031060164674062799607839187522873327980242279825109169072,-0.018964631783597793760668082010091204859719752448613139455752 
-480.8,-0.028982522507641502804200111006405968570491643529295674495990,-0.021972077794071396778051394637184056960634887612573970897172 
-480.7,-0.026643944834218169357470772693780709302718817098286399167013,-0.024760589755400316137677328326021452293203494021508036886322 
-480.6,-0.024038635432058725852642994295531687094518462803711921305065,-0.027302257576075327823053030491103714502915384164059314447824 
-480.5,-0.021192572787581107432240375717809176418701493055719555776502,-0.029571631967646001623354065618272533736763377430695530372099 
-480.4,-0.018134146549460670546283996220592371891863805161530206394270,-0.031545979259656663195943061534359679572553784254531376751504 
-480.3,-0.014893874344596641668403016393828246882612027370645974641683,-0.033205509131809619439964468964536542412688476112351069069653 
-480.2,-0.011504097271240304322173557572736679889499649184520491491227,-0.034533572982117785757340091871982097432233069295443209694305 
-480.1,-0.007998657107629606954231496910779168254121878437658777566494,-0.035516830942751261933067112667606100732968991945129695323917 
-480.0,-0.004412558457814208097249039761772573856530025596524183156427,-0.036145385868153546400233223006162746271176545141337027868743 
-479.9,-0.000781619207540096740115657073271294282933025019298667630336,-0.036412882949680795427245886064390205063317415964715012399702 
-479.8,0.002857887219423555522979446493643234948366654293611434723339,-0.036316573954211077405734803854276824159958397962782621890212 
-479.7,0.006469594231471986997948335297429435173468538742841021455211,-0.035857345437453457152067801692441306569522027246804810410428 
-479.6,0.010017405445848978094071431396577549553973609466241625945968,-0.035039710642530956272364003141703545541866248558342585172947 
-479.5,0.013465855440997943163068912523331631054624309333183525810416,-0.033871765157222661181298677894973999039303102611811329708914 
-479.4,0.016780464279217201748909991613795992306291931056201152620375,-0.032365106765403782400740794678465727368132132565030070380124 
-479.3,0.019928082255755010389773326549238426504148277672151191181000,-0.030534720286099416075336323956956459630759985687946313404728 
-479.2,0.022877221427402855226020754835852307563316818055950668666261,-0.028398828543591208715575796211096158786586014809436423682298 
-479.1,0.025598370605031878678189333753207044515488009606527738592540,-0.025978710950686895302568311674315509004814573406254511753998 
-479.0,0.028064290659061466258679486376332550212206333022550468143989,-0.023298491511194295014209127824917392583985215821837025952007 
-478.9,0.030250287182913682619952493372994237685052936809722245939162,-0.020384898353593905512240160598089239094640684963078861843938 
-478.8,0.032134457785139845131045947217123750159728704109768146411932,-0.017266997192816809542905200701927000062100811366641038013088 
-478.7,0.033697911533857624880277704399242093121925034370164895286807,-0.013975901378055868975822461892501117927693534338470461641341 
-478.6,0.034924958354886780900100018550162793372178078962566850720209,-0.010544461419054937462920162900093304254539551162615598367743 
-478.5,0.035803266484748763428400003253836953996523344422976594672965,-0.007006937088984174799847240456933426759651487651717076816260 
-478.4,0.036323986398509082724556781484796852932191685012821092537248,-0.003398655376758415908127790908857577252539322739754327435443 
-478.3,0.036481839967109804320139896467178988066786944718716407996064,0.000244342296262666996127533293800461549360165544700382148759 
-478.2,0.036275173946021981833849006363008443205861387061603992955522,0.003885660072265718547880947335320371728761816081415348868969 
-478.1,0.035705977253277715261571016455864788382872350422150088952839,0.007488911269930936400283035574940878033787087127074584833010 
-478.0,0.034779861856661137579753259288997290544699454468209463825941,0.011018081981706494388925705036979939883877041709835017826302 
-477.9,0.033506007453433698530112537976340221543318609606703189620260,0.014437891022178438989366912718486748937855963736195289942307 
-477.8,0.031897070487808839233500379188403715507844475464441653783879,0.017714142630005978169229140757847505397560550889294473328446 
-477.7,0.029969058407858532942262631562751776996833823378671228924581,0.020814068397549014142543016700988716312428882669502139571385 
-477.6,0.027741170411066130004887139681245123494238566398868796490042,0.023706655009218503317766101392362524295772359297299452721390 
-477.5,0.025235606262861953604720256260000148611981778343972672378104,0.026362954510669913694496769435103445237713745801349608583160 
-477.4,0.022477345091838889106624190612351910243737132697641358230307,0.028756374004833030455147034838478995404732276230233698472681 
-477.3,0.019493896365750325890949101700627048484750300728389823015937,0.030862941875697099635541248853394464635127816876019195363849 
-477.2,0.016315025530836521108765466007834385444964911577298737392631,0.032661547874707612746425725064264378372537412752998416062624 
-477.1,0.012972457050720850879526676345992933859406167666124628838672,0.034134154665248418335662242694026572668376488300897846844789 
-477.0,0.009499557807524296755471258302580660684910282818007167578723,0.035265978705381713250452713381477475053777620661770587333062 
-476.9,0.005931004024696828168857683116322177221923473742248890463143,0.036045638654959057317008158080019190518487163476596928069643 
-476.8,0.002302435036384893152098584557414806500756778870637316272900,0.036465269817346262895668310747882533912205889599581720596177 
-476.7,-0.001349902639713529866806002140644231369741881399365468255596,0.036520603465088837734774731756704461415701663162692469868310 
-476.6,-0.004989517371438205915354849536725288324606052381438185674201,0.036211010249497504673761714453430935829639463682158201711330 
-476.5,-0.008580037006513705605716913990430969196715847437138385836787,0.035539507252853773740101936690737584090378949413983049233539 
-476.4,-0.012085572349475682991373912113292347960486654974844669424803,0.034512728605140842066483952518243193031813473256501202896503 
-476.3,-0.015471075888899448034356469145926732053675900721527930851470,0.033140859951266920875815389167915156475288574032028298658476 
-476.2,-0.018702692189352946935230690440126196673193253948206825713882,0.031437537416028793135803308750526517153421386035989412885416 
-476.1,-0.021748096445033661853881534223661921381422396726322334654270,0.029419712068952373738001921456029392875980421558506951250336 
-476.0,-0.024576817809607479918832006961257307796897839250331733960171,0.027107481236096770143047949347553939212208024875572944356392 
-475.9,-0.027160544268179922064197434694619635076123667390171380901279,0.024523888337469890609266438151600749962268139630959830322726 
-475.8,-0.029473406001090404209446551522447907664250978430022110707906,0.021694693243561139208424913517413125994743105112834255219795 
-475.7,-0.031492234403499018485083120025683838225632985356948867854340,0.018648115439500507196575812632839182874659205824236762605314 
-475.6,-0.033196794167397927330066519380754638229929190039720772015608,0.015414552557551476938664955790697283401548606271764682082293 
-475.5,-0.034569986101307046748358154568465187222961624361402044775074,0.012026277085312916104936739229442178562788067489565085794524 
-475.4,-0.035598018654827486676097214680181524028850965990718420985371,0.008517114275672408901011136137334817275227934124194774294757 
-475.3,-0.036270546427514200009599096351440732157236486554961266926150,0.004922104473029370067617874181519018930023796888688667321330 
-475.2,-0.036580774271075253648286477241261202720336656281098638469129,0.001277153226701158901127893243237110617678420855947432260250 
-475.1,-0.036525525937419758887849045780378408868097506734886185835355,-0.002381327314830237384858689275406302598354387113459168928575 
-475.0,-0.036105276579130197707260163786971337999116162139602033191873,-0.006016782147313125573858730875644582888618406159167249967116 
-474.9,-0.035324148769992037954119317714889153309321775518683500431860,-0.009592878658153912526885288983584536859927774021866417335582 
-474.8,-0.034189872077667801730342377608342138614854751402426387521639,-0.013073869728475572018448745087768070393212725802299969225296 
-474.7,-0.032713706584813091260763718613096142398996582064044520232351,-0.016424951061073890534206259359845995272074625441970330400428 
-474.6,-0.030910331115259110346645815734519049959430018968152071105647,-0.019612609162471934168174815515483087284161965021340152239067 
-474.5,-0.028797697274728609629944253990619835866529950653195568104349,-0.022604956499909221731053248489375011205760134938041336933502 
-474.4,-0.026396850757382623672172243841519503329474754402947764811235,-0.025372050481522718258945199024788985600123199256982868952552 
-474.3,-0.023731721696895842933862264954455515164219209485861363803330,-0.027886193068916074774204529804863215268318454098213428677618 
-474.2,-0.020828886150454428841993801712387533347590196574153967880056,-0.030122208024170436283234238864780046113151963965901597762080 
-474.1,-0.017717301092963209417792098891999847292459979029815077471212,-0.032057693016204255854416152918303970657783203690118280613541 
-474.0,-0.014428015563948376475347824273541372882175663949136493198219,-0.033673244062020378316247396072009947587121934776672065784813 
-473.9,-0.010993860848492081601619568375018893040336039213001665642321,-0.034952650054287662248325666268678627539164771999882251910730 
-473.8,-0.007449122783644462620276714953860757602490216628849477293558,-0.035883055425139949906905314350451285595440010855498775541938 
