  3.01401    , 0.333960    , -5.68194    , -5.68194    , 0.356351E-04, 0.130582E-08
  3.03070    , 0.237335    , -5.88822    , -5.88822    , 0.367427E-04, 0.144573E-08
  3.04739    , 0.137745    , -6.03669    , -6.03669    , 0.378230E-04, 0.158400E-08
  3.06408    , 0.361822E-01, -6.12415    , -6.12415    , 0.388907E-04, 0.172289E-08
  3.08077    ,-0.663124E-01, -6.14798    , -6.14798    , 0.399594E-04, 0.186426E-08
  3.09746    ,-0.168659    , -6.10617    , -6.10617    , 0.410430E-04, 0.201057E-08
  3.11415    ,-0.269751    , -5.99741    , -5.99741    , 0.421561E-04, 0.216415E-08
  3.13084    ,-0.368465    , -5.82111    , -5.82111    , 0.433165E-04, 0.232827E-08
  3.14753    ,-0.463673    , -5.57746    , -5.57746    , 0.445465E-04, 0.250657E-08
  3.16421    ,-0.554259    , -5.26743    , -5.26743    , 0.458762E-04, 0.270480E-08
  3.18090    ,-0.639130    , -4.89286    , -4.89286    , 0.473491E-04, 0.293049E-08
  3.19759    ,-0.717228    , -4.45641    , -4.45641    , 0.490314E-04, 0.319598E-08
  3.21428    ,-0.787550    , -3.96160    , -3.96160    , 0.510313E-04, 0.352085E-08
  3.23097    ,-0.849158    , -3.41280    , -3.41280    , 0.535405E-04, 0.394040E-08
  3.24766    ,-0.901191    , -2.81521    , -2.81521    , 0.569367E-04, 0.452370E-08
  3.26435    ,-0.942885    , -2.17482    , -2.17482    , 0.620837E-04, 0.542907E-08
  3.28104    ,-0.973582    , -1.49838    , -1.49838    , 0.714945E-04, 0.711712E-08
  3.29773    ,-0.992739    ,-0.793348    ,-0.793348    , 0.968795E-04, 0.117342E-07
  3.31441    ,-0.999948    ,-0.678076E-01,-0.678076E-01, 0.410455E-04, 0.446283E-09
  3.33110    ,-0.994936    , 0.669602    , 0.669601    , 0.623617E-04, 0.143234E-06
  3.34779    ,-0.977582    ,  1.40978    ,  1.40978    , 0.707800E-04, 0.460868E-07
  3.36448    ,-0.947918    ,  2.14327    ,  2.14327    , 0.285664E-04, 0.917573E-09
  3.38117    ,-0.906135    ,  2.86039    ,  2.86039    , 0.342456E-04, 0.937386E-10
  3.39786    ,-0.852590    ,  3.55131    ,  3.55131    , 0.379083E-04, 0.736841E-09
  3.41455    ,-0.787800    ,  4.20625    ,  4.20625    , 0.405843E-04, 0.120053E-08
  3.43124    ,-0.712448    ,  4.81557    ,  4.81557    , 0.427083E-04, 0.156448E-08
  3.44793    ,-0.627372    ,  5.36994    ,  5.36994    , 0.444965E-04, 0.186852E-08
