x,J0,J1 
-143.6,-0.008547827664188296163994920084337721265643765507850465420316,0.066061920731165829291452746686800131828740380638558298748075 
-143.5,-0.015102598911610193810326424681983471279433345396733655197355,0.064924112971700142236320533566849920856812919964160743484960 
-143.4,-0.021510986757394389531330888816686005953530492659680178680657,0.063136617116340118514983072895669906175235961377935618655115 
-143.3,-0.027708839407077422071578675482151542101481506032609223779585,0.060716844709635475829252017984968936477272013536826020786587 
-143.2,-0.033634064446141030673419540488533837035453524278338264065829,0.057688538219520981768429628079945118327165233961953152455674 
-143.1,-0.039227250809565354454109779368470299722172984777918134968781,0.054081538189188364906670882427477604899174607288109231391855 
-143.0,-0.044432264390020334531080107085546652596678223990414141056317,0.049931489290181336047949619490300795348230079270653473275152 
-142.9,-0.049196811314555708092544972914288749436064321182306350851542,0.045279488171296509184315542245311542834794495807882453115661 
-142.8,-0.053472963238549549400358580627541484522260624930810195453258,0.040171676581452697577114637360371276285109360315213910891838 
-142.7,-0.057217639381263047122070026195877670255312852863540166366341,0.034658783793926214431589375215694190325431535597259781491178 
-142.6,-0.060393040455912035514466939673302110736955220560328727167207,0.028795622868729220876172259320034845608298205105382907137178 
-142.5,-0.062967030124458794340470769336941958932521067775105549874044,0.022640545754314960501432060686119247695884156602366948046511 
-142.4,-0.064913460128616062519822492820462150659988731502286203602075,0.016254862644556747778748186528253240778084946685105753845491 
-142.3,-0.066212435808661484886051077279500295051554290795306672281791,0.009702231367888383772050562171934178827769149585743069053756 
-142.2,-0.066850519315015806183992344713588919267458358980755468282224,0.003048022888968586633358291664066242976600963313129345509267 
-142.1,-0.066820868438236945237057376460826044593691376447174352266058,-0.003641330753831067809307094242160861047293359119536570139334 
-142.0,-0.066123309624942214963321559981886249921470778886701329399052,-0.010298999571885768415572747705075414706325936014391589234253 
-141.9,-0.064764344403794246909710292978722205218791677156976050623062,-0.016858423192415506972701773727822236776382484792492041207084 
-141.8,-0.062757089110522503172042385877626350690971174322485744916714,-0.023253976199876540343426669742232339932842213861650781346583 
-141.7,-0.060121148467364840713231421635792700773382281835417347620613,-0.029421624602846015447037089611326649700634284418001077625596 
-141.6,-0.056882424233645258027059696123741632368635247950988878869706,-0.035299566860596222533026529526372509652346149280501583106137 
-141.5,-0.053072860793843617282851238471107104067142098556191259945209,-0.040828853053211122556317715337242015308574620250062363541949 
-141.4,-0.048730130180961881255797765172780072764357424450744895631583,-0.045953975992964377217326143423644543708561233096759055559649 
-141.3,-0.043897259639927491914222711568213494036396722417256466828319,-0.050623428350663549738577182354749271159380273279339534957313 
-141.2,-0.038622205412116658695279500065790310766481815484513335513179,-0.054790220206055844024560585922473599857572393913763873655472 
-141.1,-0.032957376962048607671001811255878500806786331206380003805446,-0.058412351822877733120593422894765998697783562186042384627350 
-141.0,-0.026959116365475687185196809703213921412542713720676825126065,-0.061453236892842376245889348983089305228503847858616792069952 
-140.9,-0.020687138029466786787077602871813373350739129280341170144764,-0.063882071984398658019733440983215242486220417272503606445079 
-140.8,-0.014203934315110007353204725393022166220634005100208594756169,-0.065674148466586911797574686281957556283171572038283901125292 
-140.7,-0.007574152978111881968141021992476363597157010202100991285338,-0.066811103750449288471021632125155781219764543081665015202177 
-140.6,-0.000863952628362058466042539381727779586491223866230758662814,-0.067281109294537885882703209132800226596292936430705801861186 
-140.5,0.005859657366432826549566327843528541787872531188242277556762,-0.067078993451088519209570351392165277303158378766594074868206 
-140.4,0.012529485947946423471189316050099973928505165571700744763027,-0.066206297879116356562599966340049029056436517955508606892139 
-140.3,0.019078831725848317452118146990523800610753536987742061646108,-0.064671266913564653816561346030508594244959106657586107382534 
-140.2,0.025442149920783828949147042642921102889933073090694096976622,-0.062488769949086265777984888105616388092582103325130032066733 
-140.1,0.031555708224017457020738568596784603915454898692712055700389,-0.059680157566375902646202108508373888583100317726297136334045 
-140.0,0.037358225012042690662134569472395106040481160581511297763819,-0.056273052791512021764975686313761911292503773191253006712461 
-139.9,0.042791483526101931404356773689821717809194952867585195680138,-0.052301079527886740899126133551432912038770279059504462974686 
-139.8,0.047800915862170843624950683928863483595661878468162238884378,-0.047803530829505559080020424465431146216567761120421590270044 
-139.7,0.052336150914233066159189951150647288669410711278634697111798,-0.042824980287425656490477606489535869417210404302878905773456 
-139.6,0.056351520769677692136272327728565790810889535788936865518569,-0.037414840371829227505067477859124701205096390685696802214840 
-139.5,0.059806520466878183439069811254978690855083951525466910592788,-0.031626872104971771134477658996843086729589965839234058308343 
-139.4,0.062666216487388176625300308474959443618299861532912965785276,-0.025518650929655005414904474369100586558297516114882925688921 
-139.3,0.064901599864133776251238833068974416463390386780235090660944,-0.019150994079029672448631971084881167765275035612297608406582 
-139.2,0.066489880337441730443972431464974268582353623296711230830523,-0.012587355141993104045664974599241476947325453012104978438368 
-139.1,0.067414718577248279956026491089993314504373955405159105256055,-0.005893191850291442163947544598844100225822863985454320350365 
-139.0,0.067666394106550378239964735144220912893791392942269741260974,0.000864686614688937747117804226467298202616974623941933857540 
-138.9,0.067241907201949306906412933489825810824546808264646610946445,0.007618786288311045073156514600879896440147359305091484650265 
-138.8,0.066145013705611488706409376843321360446415966019611904866969,0.014301602410846791119912919559724657055915951841949828740915 
-138.7,0.064386192352566290698244575095556732713621458097868262473234,0.020846294008065597027032046297053948665207228158302906450282 
-138.6,0.061982544891293774449469769415374373761321496275949001657197,0.027187352324159448525160143351332099421210921909478860683459 
-138.5,0.058957629947295519436717215179397591587940942541791940220142,0.033261256423493331108628170013312731659092064094954782166865 
-138.4,0.055341232242075732068578573257075327732027975390314179763501,0.039007109401067999115086931584659118796017640095129610262512 
-138.3,0.051169069427059925533871320020790968602408968876819300160245,0.044367248830611650030313785122729793072079645852807085820243 
-138.2,0.046482439416968016985602070602155450356915645920087171620178,0.049287825332036930894326344694383169652509812422934971395450 
-138.1,0.041327811703777482362196036407369371907916904735934744698161,0.053719343454129844660166484366645153116926141924654890214987 
-138.0,0.035756366694678917124192409695625569783985302799894195678970,0.057617159440683321658169747865589929453797708001034094725786 
-137.9,0.029823487639698547155734837598770746217834087980210905228679,0.060941930875172437912634950671925868618168725760164774506618 
-137.8,0.023588210191692996009701255969053238681151379569892253746874,0.063660013676264975348269334797505244187190810844609725821391 
-137.7,0.017112635068412226520853429149238191916642446127864257472696,0.065743802439239038066183268186901923349654900171869805499415 
-137.6,0.010461309658974788905364081621633438383151007621271498015074,0.067172010681548803269952500853805604842736024531133690777834 
-137.5,0.003700584731642882152284639983580297615922672954553500558408,0.067929888148742979624141444602749890913254225342269668534222 
-137.4,-0.003102047346961388399008628123444924020209150553468425001843,0.068009372963749319542383789149393578045337092959015250083805 
-137.3,-0.009878626281667441582839960602484528671562446603664658281818,0.067409177051951272581091324814118681851787995987399812417803 
-137.2,-0.016561402684477102362629722544344474134936324843679363630790,0.066134803940027936570192340773324213687117353494302285128347 
-137.1,-0.023083515296574656604392581156883848620805538715897141458526,0.064198498701568379671578385291622011343526073145263495142370 
-137.0,-0.029379659828202016293548820815117943144822724439675473519391,0.061619130500269030363035358980121871007623577830530726592003 
-136.9,-0.035386742726806688121595201291263792100595600339091070825969,0.058422008855308593945790431231439565523873714484267112696978 
-136.8,-0.041044513329599052130999770876026690794709044987363391330784,0.054638635416534455627238025065336090816482150720927911019828 
-136.7,-0.046296168067873974659495589724530193542324587903857062296921,0.050306393682755843790188386283482668490790342019235146404894 
-136.6,-0.051088920665097346548699992633880497357837364136115580420326,0.045468179718259018990702917267185331811234923540402230644352 
-136.5,-0.055374532606132928972868630870129125277751810372543440684494,0.040171977514408770584761688927627413788009272946607056594045 
-136.4,-0.059109798547782400603022927520252482801427648863015790308430,0.034470383198944769966897935135112205198563417990465108658007 
-136.3,-0.062256981787149135574681823837520231013550283112840554572779,0.028420082809742443929674562593525762613865677692116802660441 
-136.2,-0.064784195399793683263587793597192816031092147053777932496780,0.022081288817218944350573583270308846206371381325620964400011 
-136.1,-0.066665725199311893853128454592491662622869587220636858138963,0.015517140995521721292794996513798286931497395107335990040059 
-136.0,-0.067882291248475641535760184602710766416908227049974266521532,0.008793077602946970407567198520488414201656594315736669875179 
-135.9,-0.068421245263679637662959649073900295684218934691789486536953,0.001976183133057491301906745098084369251234600770353523638681 
-135.8,-0.068276701893049562501963162433577483383975767659581724983928,-0.004865480863346447404822063889423197290018400615765028361024 
-135.7,-0.067449602507826062985008228153024522725683114899892399579701,-0.011663555211333969663115809192052698994612159272840918244315 
-135.6,-0.065947710819974516513407609273763819874938863274351767972879,-0.018350066018596555604677365395317927462735381625425489238906 
-135.5,-0.063785540319664859306336855771986982845400116575832952559644,-0.024858104234727804218617005224974562623860341796768197086386 
-135.4,-0.060984214207523789915741054656838146172984366661013282698580,-0.031122495070343814600920202275437218357719467504885039351976 
-135.3,-0.057571259171577236997309573621552710100359188649751401155055,-0.037080450579677853912192268159624336857756086772635407252763 
-135.2,-0.053580335020825446766647576661444480013585039874881972592338,-0.042672198873577124543102145633906849273304654273922961147157 
-135.1,-0.049050902829802551154832582978171865062427991679691608750487,-0.047841583658515714453987400511649375484657767819172123150901 
-135.0,-0.044027834864834267146068152061291250474206247150676067360837,-0.052536628089079620121584424223230623527584651135812508742374 
-134.9,-0.038560970146844192159817924526986418349735597612885107683144,-0.056710057273507915339156277575620889413582535707956932902119 
-134.8,-0.032704620051611135206742940371929322766547268159030553397445,-0.060319774180815179590137318986033948086929290919770307476062 
-134.7,-0.026517028850863362087293930515181550049384975108171755586965,-0.063329284159730563248532868877527665236238264111702801816727 
-134.6,-0.020059794551458064503408712774921836425476450061664707099958,-0.065708063789594581957556043941987808188709400654974663695283 
-134.5,-0.013397255790565334640937865583399801765541029819308556327334,-0.067431870336397288664426409135323201978313761839710668154990 
-134.4,-0.006595850888213016992180759721722123836557643378829590209671,-0.068482988677827594494220422072983306202667128853347145075392 
-134.3,0.000276544558721599225876504995710131403052264195745498832275,-0.068850413183659814396668364921134466708425652924533144635906 
-134.2,0.007151294937834882403227442740221931440653363965271240170699,-0.068529962685834896532946030900103027419311138719666678294422 
-134.1,0.013959689981257831948077336716935200288902126696024451326096,-0.067524327339745080162989380708229085370545976875382439905478 
-134.0,0.020633631381934082668669945426926145254201182257869892218606,-0.065843046857850958811292391128566566892540046923098875191834 
-133.9,0.027106313805953497372213479674098626675913104791183558064102,-0.063502420282068659989391474112263239845292480700644350824560 
-133.8,0.033312893491669582913488175859673689774065675509172714240440,-0.060525348145519794985831233455478050338250708310647881096275 
-133.7,0.039191137745291413367705987541923975348412115650494102167147,-0.056941108550402140445932070043788726932990400445836737558778 
-133.6,0.044682048828538038480546858709258470146335106564497576666477,-0.052785069350153588973199571971309579993009156689763972817975 
-133.5,0.049730455984968020038389213117580625063373942615219283168199,-0.048098339264126987222089520777476001397322792307987719854375 
-133.4,0.054285569665289304718546245697517146947631272440211037289728,-0.042927361365258864804540979230302701934543428478038289919768 
-133.3,0.058301492385227733196840892382678540196061261522569741712964,-0.037323452959563291336998677707082049348814233953420649495881 
-133.2,0.061737681078701193396548139645553237918253055997353840916206,-0.031342296414909986711287652243129448206672893242923566750762 
-133.1,0.064559356289864676811112082207430164015226032722968191507350,-0.025043385990042633108640321994624254034327703607534054727577 
-133.0,0.066737854075294050776433577174654960260175022439483551605719,-0.018489436158195196819247465996256800168703776468696311423326 
-132.9,0.068250917056926027051336591436439108808020223929732134818473,-0.011745757308503800949438787341230858087769696320714978889758 
-132.8,0.069082921671711415812592456466153449358247545269289198786696,-0.004879605038763864734977691850089677998615555785599277991819 
-132.7,0.069225039299247349439028144595079074760118598131686305343462,0.002040490478397243506482950881452864617202220313889233133481 
-132.6,0.068675329607606881325768420985688744386371247395145374314057,0.008945408369901803993473869736411599186029939992223178501331 
-132.5,0.067438765133615401126772223217973332440804163032352946256156,0.015766127353813906086912956124831467229570021189518246130281 
-132.4,0.065527186800191310311684377296182448807959316123874555176762,0.022434415555553341008744894016662651179820980105960807359477 
-132.3,0.062959190763223696271587229057802875184419298490594436497788,0.028883512955708410392958465150326953049696369293016366776234 
-132.2,0.059759947666912674964550822400794715035385724643895254449178,0.035048799644858005384605391940041593889277103312754982767664 
-132.1,0.055960956062687802899763109819299195734857315768684941379039,0.040868443197481712076730080408838558267071937652197035307409 
-132.0,0.051599732405983026648547268416174096604637952613918749981928,0.046284018680626275751329728979701821561033757888512536212388 
-131.9,0.046719440680684593961475034545640187806366784545216398268716,0.051241095081523940584937719965452181001825484927236407435282 
-131.8,0.041368465306613802183341113149017985801813016223357698908348,0.055689782269189203027789632379386899092561847594256410903770 
-131.7,0.035599931554886851975290128358344894027267126063555841521422,0.059585232994897224357623853511781680171199672858885832494136 
-131.6,0.029471178223692575342884492397832334977509115927751645193807,0.062888094881519084612961275608330273057414836083227856039171 
-131.5,0.023043187807641685225269141699303664252361142909250236150880,0.065564907847551482293639066579567204124163647925261284481647 
-131.4,0.016379979822531112955719368261916143046640344058856670546958,0.067588442953415942606325206118852964168476947083835918128957 
-131.3,0.009547973319811693794088476732168007057263715447833084080838,0.068937979239837653297949293912424551574718245850003867498725 
-131.2,0.002615324937483301146882599623947773029050430969553194633004,0.069599515745060641447875647377954716276830210397395780671206 
-131.1,-0.004348750916598453916931345860541475452117285828459320513353,0.069565916533176945027532456755784356789005532461189702537906 
-131.0,-0.011274672969473874938275707847435982798651128537159393817339,0.068836987233515435493060611772644794331933048825526878146610 
-130.9,-0.018093188180410832215807612868590976557609648106011189796305,0.067419482274197619593545838121186800918126057907845298225992 
-130.8,-0.024736064088197248398910968857090853911158959866040875925315,0.065327042684809879418670031126157865408658733390772349077691 
-130.7,-0.031136771487965161894804627772635344548521262043818581123531,0.062580065036759107905622256103620427340282193037002163007073 
-130.6,-0.037231150608468785062939327303882502187907125717958201662187,0.059205502778343496059829628177246607289698242416607330399315 
-130.5,-0.042958054120392373140114425645953983193368653787108259187685,0.055236601898000474287009798959314909920814851913026033859846 
-130.4,-0.048259960532675804300580065355400631490567751020067899523063,0.050712573506822641086295783260254505666639620806598946451583 
-130.3,-0.053083551824805390110932424524101875163938233829465443302947,0.045678206563675738942639316079403025942413537177378890866923 
-130.2,-0.057380249515666907913820032599154128277694710320548141514169,0.040183424566774752841773871056407030508216475717330949025990 
-130.1,-0.061106703780421016493730913136228979366787561525519011253099,0.034282790598351462791540295661134427436068584728068089723796 
-130.0,-0.064225230691877707286751574152909747680480444192710851748620,0.028034965628428194691501995212225237896255022391968947975821 
-129.9,-0.066704193177411774568268459547458354284979081190380279413329,0.021502125454476198408760991680720823957091618012155904660114 
-129.8,-0.068518321841472456159057355982258862237694719571405929956832,0.014749342071142839323119990565047004189740764919007651192077 
-129.7,-0.069648972401646471788749029875832002224193988253884470863425,0.007843935624068825494163338618729980100371494664007612462131 
-129.6,-0.070084317117090923143324904781966589371259003641080526472452,0.000854803400446082760255687047950727922691494069269756156932 
-129.5,-0.069819468245683430135254734252497850813794881291347818212016,-0.006148267456641633306725650093925486714657318729580045298780 
-129.4,-0.068856532243892687144601100596580288928355754400719246667066,-0.013095296655290613240890305581776758964773518898886263427434 
-129.3,-0.067204594114398480560180954582066576618264495349359286826745,-0.019916809929049999481932179058240222443474065020445744815918 
-129.2,-0.064879632003992509440683184242595601502888004010056035670277,-0.026544533694178676219439079422281562539044779489093202109062 
-129.1,-0.061904362851306491780280796988058504973119458727528053056816,-0.032912078245418704204916770765013024890262334300389866746202 
-129.0,-0.058308020573477929460724684883947312121613555196168097679148,-0.038955602654978215614273316681641619695036222104806382999790 
-128.9,-0.054126068956081535721901448821863534405856749504404399985448,-0.044614454716951185934916574737013972171393989947008264830562 
-128.8,-0.049399852064768701898523576451891500730983974831058617769258,-0.049831779523589124708652110651713675032006085884932853208063 
-128.7,-0.044176185623517114756732645227071011937868477771812771689044,-0.054555090568292389508542623959331529616526921139508957872795 
-128.6,-0.038506893396917572791699970338623939902012934098771749370574,-0.058736797639874623295883971667502527983848546968610829551714 
-128.5,-0.032448293166569196390189907653293736182861083568412382138321,-0.062334686199926810590102805376666205223351468502717618359957 
-128.4,-0.026060637398865411737019485087383870723391721707467650329352,-0.065312343415743625772116432566579059827140224271180756796406 
-128.3,-0.019407514158128730157565797842783929980456705288008917359767,-0.067639526550513754983486070382458678204580560237057927327995 
-128.2,-0.012555214220590770871842815503695757986057967593421746019873,-0.069292469985068160750225186541695041747671739402595537719260 
-128.1,-0.005572070687060778544941838824891354597408464539214432095208,-0.070254127755739136202106577862959713724786907155260902945226 
-128.0,0.001472222328185149751683337676174359506276460284219393829350,-0.070514349134741101516084692821912430481544373561038867516183 
-127.9,0.008507305140573736502100743374255971350228400608719945817141,-0.070069985446553706300212053092023596772266662538256498007949 
-127.8,0.015462855132246104178208449725698005394228463420483487904170,-0.068924926999424393185697150060003995868518175141426177763240 
-127.7,0.022269289567405500679603673119765332505608842830983980235308,-0.067090069708475995471111930108004467312030720044946350856059 
-127.6,0.028858461563240491968107821109532452868606028775152267351986,-0.064583211689047529132601230204294717726076439615362709344332 
-127.5,0.035164342256568918923664592196018453343915101992238626055332,-0.061428880798802343272083889471850215652064317198699976145027 
-127.4,0.041123682338840995362463062507495300617646687902417253717426,-0.057658094797813350403367856253410273699527275885496063310090 
-127.3,0.046676646332950697040183383265605657616673698310701577876738,-0.053308056470373070974054285790520313389968072886780330223737 
-127.2,0.051767413252480156437381229197766085336602331757341073481528,-0.048421786703925423645549184233104970382572530582690832146960 
-127.1,0.056344737614924721485163755659037366037476280299585932229122,-0.043047699142748687667232261148608452919526527589333141845565 
-127.0,0.060362465171860360037263050111386281648241049978414386255390,-0.037239120620595734896434548431498319820389968276017605786550 
-126.9,0.063779998167057043452648564375327837688372384086784941159347,-0.031053762121530667148370699176029794623887436165789591226086 
-126.8,0.066562705433779732328789075876737347252364796774532764409395,-0.024553145516212988294056286625062913897021924461630470991234 
-126.7,0.068682273189995815636638534787218717470794089468700325397143,-0.017801991766859409971453882732924376601735992289887747982045 
-126.6,0.070116992979491716960334959962264108066221850705158561286214,-0.010867576683563213818390327838474732276744179698997004355307 
-126.5,0.070851983832137365412077208652865412023824807105838957481606,-0.003819060643636823621536150839428938054868339303429360732712 
-126.4,0.070879346371507065413217475056985118511041754217503172460362,0.003273201049169153009517846765278216659485445572776653168631 
-126.3,0.070198247276248796100759029854551298011044615723876147969356,0.010338360290027011699701643333139484961311296515404758350981 
-126.2,0.068814933196233906669576636501925074653641504557293219137085,0.017305783777274275731044225908458299863600340678466022267605 
-126.1,0.066742673928688613850298816516071250053653737941055628313223,0.024105759029571698115992836627658943862148079911231517036561 
-126.0,0.064001635366180066146601179341997525192841333512082567318153,0.030670191760290621104873922421530708932479145870539625853559 
-125.9,0.060618683430444901572944040379841001619837601801749131381363,0.036933287634221413646605279046528282346533464201527802380470 
-125.8,0.056627120896589029734908906562010755529594618495629799793995,0.042832211582220166527801212648246704862173020243348649274290 
-125.7,0.052066359684245745108922556101508356566508278176144117372426,0.048307718068234995025705228431096474720135149995568128528373 
-125.6,0.046981531839126341901490645739039110412735720582517561283041,0.053304745988144069354599972625606767952223081626480531625052 
-125.5,0.041423043043550811764017628299098820962931336554294576811067,0.057772972228200109043816171599142328947058905002967691394270 
-125.4,0.035446073071835117069782210641667354487180256075636127663685,0.061667318319180532948978900196053592396849027057894802505587 
-125.3,0.029110028140038479724647599945990640430137211228638385471969,0.064948405086557255456208133770006026172731828832985641120688 
-125.2,0.022477950584173234108184809265149762110005948251312914069710,0.067582950712532068927911322516289897345337728330573381273888 
-125.1,0.015615891731670721522813235111342462115356749856957646782824,0.069544108187523199755358584989146382139547752591997213866929 
-125.0,0.008592254203333780379117308331940813414293001356200396639616,0.070811738731060886018864357462443343575763975530368815786753 
-124.9,0.001477110193422442379278643642745794621739011767031487908845,0.071372618399069301697954873057314934255032951685113676294774 
-124.8,-0.005658497479236095202073983469903491063263698596523591081019,0.071220575759842597276203900972931546576435141224283524808242 
-124.7,-0.012743264578651307732081505271844063309024186320522682353301,0.070356559208040152323284948604248405308490437811037121596597 
-124.6,-0.019706337839055808340514033923594736019312268120763129999119,0.068788633187884353711163619690994503206287064609942486782125 
-124.5,-0.026478023416310656228303568609256823474944534835692058941447,0.066531903306443639689749332368435895366929705428499331604757 
-124.4,-0.032990484321000141476636805842346101601895212691524459642722,0.063608371028340601173923071954698656470790179136546632274984 
-124.3,-0.039178419855308851072790176195919222105432956313686750393479,0.060046719347342811906265249062706207652525215451854496925140 
-124.2,-0.044979720249997098027727118713763485724587421240205448984493,0.055882031521033638626537634278580169085895413861865039765427 
-124.1,-0.050336089940130435598911556392470598176218300983001588172678,0.051155445625210453484419846183486265695261911480080730000953 
-124.0,-0.055193633226308416882569601087927672800353526994925110694937,0.045913748328104483153861257692298136210827352900647851956572 
-123.9,-0.059503396438951704948805139339862218198116409523328298037783,0.040208911894510409254510526197126950667425697113507731804902 
-123.8,-0.063221861153090765919551384120385386670894947965942956597439,0.034097579000334220221222079105289764283579427405433924427923 
